               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,              0.0284,            0.012913,                   0,               0.944,             0.93182,             0.96758,             0.67132,            0.025835,           0.0069667,                   0,           0.0096664,           0.0096664,           0.0096664
                  39,            0.028972,            0.013129,                   0,              0.9639,             0.95809,             0.97647,             0.69057,             0.02462,           0.0065424,                   0,           0.0096484,           0.0096484,           0.0096484
                  40,            0.028324,            0.012602,                   0,             0.95456,             0.95694,             0.97614,             0.67738,            0.025041,           0.0068452,                   0,           0.0096299,           0.0096299,           0.0096299
                  41,            0.027804,            0.012494,                   0,             0.96381,              0.9557,             0.98165,             0.69403,             0.02479,           0.0064524,                   0,            0.009611,            0.009611,            0.009611
                  42,            0.028156,            0.012461,                   0,             0.95965,             0.93885,              0.9751,             0.67816,            0.025089,           0.0068038,                   0,           0.0095916,           0.0095916,           0.0095916
                  43,            0.027624,            0.012492,                   0,             0.95735,             0.94139,             0.97833,             0.68391,            0.025193,           0.0068256,                   0,           0.0095717,           0.0095717,           0.0095717
                  44,            0.027125,            0.012064,                   0,             0.96386,             0.96053,              0.9795,             0.68668,            0.025348,           0.0065777,                   0,           0.0095514,           0.0095514,           0.0095514
                  45,            0.026785,             0.01234,                   0,             0.97922,              0.9581,             0.98271,             0.71994,            0.023504,           0.0062594,                   0,           0.0095307,           0.0095307,           0.0095307
                  46,            0.026756,            0.012059,                   0,             0.96334,             0.94378,              0.9806,             0.70785,            0.023968,           0.0064724,                   0,           0.0095095,           0.0095095,           0.0095095
                  47,            0.026601,            0.011863,                   0,             0.97013,              0.9366,             0.97791,             0.68838,            0.024854,           0.0068952,                   0,           0.0094879,           0.0094879,           0.0094879
                  48,            0.026343,            0.011979,                   0,             0.96158,             0.95933,             0.97892,              0.7193,            0.023067,           0.0064405,                   0,           0.0094659,           0.0094659,           0.0094659
                  49,            0.025974,            0.011953,                   0,             0.97087,             0.95694,             0.97908,             0.73943,            0.022479,           0.0061521,                   0,           0.0094434,           0.0094434,           0.0094434
                  50,             0.02596,            0.011722,                   0,             0.97826,             0.96888,             0.98558,             0.73206,            0.022277,           0.0060079,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,            0.025881,            0.011918,                   0,             0.97796,             0.95694,             0.98123,             0.73277,            0.022793,            0.006044,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,            0.025298,            0.011625,                   0,             0.96508,             0.95933,             0.97803,             0.73919,            0.022505,           0.0062409,                   0,           0.0093733,           0.0093733,           0.0093733
                  53,            0.024988,            0.011281,                   0,             0.97471,              0.9689,              0.9827,             0.72615,            0.022175,           0.0059655,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,            0.024962,            0.011122,                   0,             0.97255,             0.97484,             0.98855,             0.76365,            0.020792,           0.0057651,                   0,           0.0093245,           0.0093245,           0.0093245
                  55,            0.024544,            0.011575,                   0,             0.98049,             0.96167,             0.98466,              0.7354,            0.022275,           0.0059947,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,            0.024993,            0.011126,                   0,             0.97966,              0.9796,             0.99163,              0.7496,            0.021579,            0.005706,                   0,            0.009274,            0.009274,            0.009274
                  57,            0.024197,            0.011313,                   0,              0.9773,             0.97843,             0.99001,             0.75363,            0.020704,           0.0057292,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,            0.023938,            0.011516,                   0,             0.97712,             0.97129,             0.98586,             0.76176,             0.02106,           0.0056331,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,            0.023887,            0.010947,                   0,             0.98654,              0.9701,             0.98888,             0.76783,            0.020371,           0.0055583,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,              0.0236,            0.011013,                   0,             0.98178,              0.9677,             0.98703,             0.73768,            0.021637,           0.0057946,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,            0.023779,            0.010751,                   0,             0.98426,             0.97244,             0.98359,             0.75801,            0.020629,           0.0057096,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,             0.02368,            0.011345,                   0,             0.99023,             0.97129,             0.98821,             0.76705,            0.020225,           0.0056585,                   0,           0.0091127,           0.0091127,           0.0091127
