               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.04987,            0.026658,                   0,              0.4523,              0.2857,             0.27173,            0.082195,            0.070801,            0.028869,                   0,           0.0096664,           0.0096664,           0.0096664
                  39,              0.0497,            0.024812,                   0,             0.37609,             0.32702,             0.27744,            0.088233,            0.069887,            0.029301,                   0,           0.0096484,           0.0096484,           0.0096484
                  40,             0.04924,            0.025775,                   0,             0.45449,             0.26672,             0.26577,            0.076485,            0.071807,            0.030135,                   0,           0.0096299,           0.0096299,           0.0096299
                  41,            0.048842,            0.024788,                   0,             0.41373,             0.27194,             0.25492,            0.075921,            0.073277,            0.029627,                   0,            0.009611,            0.009611,            0.009611
                  42,            0.048868,            0.025816,                   0,             0.42436,             0.27539,               0.266,            0.084341,            0.072486,            0.028794,                   0,           0.0095916,           0.0095916,           0.0095916
                  43,            0.048343,            0.025201,                   0,             0.35946,             0.33907,             0.27765,            0.087534,            0.069494,            0.028964,                   0,           0.0095717,           0.0095717,           0.0095717
                  44,             0.04786,            0.025194,                   0,             0.40285,             0.30981,             0.27336,            0.083334,            0.071123,            0.029182,                   0,           0.0095514,           0.0095514,           0.0095514
                  45,            0.047678,             0.02532,                   0,             0.34452,             0.30981,             0.25797,            0.086644,            0.069576,            0.029651,                   0,           0.0095307,           0.0095307,           0.0095307
                  46,            0.046282,            0.024468,                   0,             0.43409,             0.30102,             0.27459,            0.087221,            0.069062,            0.029853,                   0,           0.0095095,           0.0095095,           0.0095095
                  47,            0.046867,            0.023211,                   0,             0.44997,             0.31118,             0.27485,            0.088261,            0.068506,            0.030012,                   0,           0.0094879,           0.0094879,           0.0094879
                  48,            0.046118,            0.025378,                   0,             0.38977,             0.29903,              0.2478,            0.076989,            0.070378,            0.030167,                   0,           0.0094659,           0.0094659,           0.0094659
                  49,             0.04632,            0.023748,                   0,             0.40544,             0.29948,              0.2713,            0.083889,            0.070285,            0.029522,                   0,           0.0094434,           0.0094434,           0.0094434
                  50,            0.047173,            0.025463,                   0,             0.38453,             0.27883,             0.25087,            0.078916,            0.071296,            0.029969,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,            0.045606,            0.022908,                   0,             0.41672,             0.31153,             0.27007,            0.079553,            0.069742,            0.030287,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,             0.04542,            0.022674,                   0,             0.36706,             0.31497,             0.26323,              0.0751,            0.072315,            0.031322,                   0,           0.0093733,           0.0093733,           0.0093733
                  53,            0.044539,            0.024467,                   0,             0.37958,             0.30748,             0.24718,            0.074199,            0.072499,            0.030092,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,            0.045264,            0.024344,                   0,             0.38169,             0.30465,             0.27577,            0.086599,            0.071766,            0.029473,                   0,           0.0093245,           0.0093245,           0.0093245
